day,volume,high_low,volatility,marketcap,up_or_down_pre,momentum,up_or_down,CPI CHNG Index,PCE DEFM Index,VIX Index,USGG10YR Index,USGG2YR Index,NYCNM1IR Index,CSIIUSD Index,ECSURPUS Index,CONSSENT Index,NAPMPMI Index,AHE YOY% Index,MSXAMSIL Index,SPX Index,CCMP Index,LIBOR
2021-01-14,29434009712.47212,14.544243115127074,66.4928541159756,129252272658.47368,-129.87656853885778,0.5666666666666667,1.0,0.3,0.4,23.25,1.13,0.14,3.0,19.79,0.32,80.7,60.5,5.5,0.32,3795.54,13112.64,0.08675
2021-01-15,34018747756.717255,28.628678538827444,70.6616170291463,141006277125.68393,-90.47913833122357,0.5666666666666667,1.0,0.3,0.4,24.34,1.08,0.13,3.0,19.79,0.32,80.7,60.5,5.5,0.27,3768.25,12998.5,0.08663
2021-01-16,35846318840.52656,23.249433063229162,73.1079836978346,135935546396.41435,62.698314929266644,0.6,0.0,0.3,0.4,24.34,1.08,0.13,3.0,19.79,0.32,80.7,60.5,5.5,0.27,3768.25,12998.5,0.08663
2021-01-17,32650040787.937286,31.217857475677647,72.79888251390942,141128325400.45734,-43.83515317296701,0.5666666666666667,1.0,0.3,0.4,24.34,1.08,0.13,3.0,19.79,0.32,80.7,60.5,5.5,0.27,3768.25,12998.5,0.08663
2021-01-18,29040686926.536777,12.805881210521648,73.25954158953843,141908624892.36804,4.60298824013762,0.6,1.0,0.3,0.4,24.34,1.08,0.13,3.0,19.79,0.32,80.7,60.5,5.5,0.23,3768.25,12998.5,0.08663
2021-01-19,26177854512.695328,16.31072788870074,73.23795903920626,144064792729.93243,-15.837279585069837,0.6,1.0,0.3,0.4,23.24,1.09,0.13,3.0,19.79,0.32,80.7,60.5,5.5,0.22,3798.91,13197.18,0.08513
2021-01-20,48224225114.19693,36.58661499291952,73.3165742126114,160357411025.85294,-114.92287890767534,0.6333333333333333,1.0,0.3,0.4,21.58,1.08,0.13,3.0,19.79,0.29,80.7,60.5,5.5,0.25,3851.85,13457.25,0.08663
2021-01-21,46141810507.91503,26.447400439260946,77.78190209851702,155558066666.91617,19.993776276101016,0.6666666666666666,0.0,0.3,0.4,21.32,1.11,0.12,3.0,19.79,0.37,80.7,60.5,5.5,0.27,3853.07,13530.92,0.087
2021-01-22,47596412546.171715,65.0138923202444,77.89655012056593,122715342727.46365,241.64625409148516,0.6666666666666666,0.0,0.3,0.4,21.91,1.09,0.12,3.0,19.79,0.38,80.7,60.5,5.5,0.3,3841.47,13543.06,0.08625
2021-01-23,41019645910.02455,25.362829519923253,93.77226254688685,140450236498.42746,-162.1069259458725,0.6333333333333333,1.0,0.3,0.4,21.91,1.09,0.12,3.0,19.79,0.38,80.7,60.5,5.5,0.3,3841.47,13543.06,0.08625
2021-01-24,26783518801.803642,14.285383603503533,97.28719500281001,141104901857.7566,-3.100189156781198,0.6666666666666666,1.0,0.3,0.4,21.91,1.09,0.12,3.0,19.79,0.38,80.7,60.5,5.5,0.3,3841.47,13543.06,0.08625
2021-01-25,40720580294.29969,78.42512098581437,97.05359018258895,166388286902.60037,-156.95147240901952,0.6666666666666666,1.0,0.3,0.4,23.19,1.03,0.11,3.0,19.79,0.35,80.7,60.5,5.5,0.32,3855.36,13635.99,0.08463
2021-01-26,42334063512.67078,57.11796914446518,105.06755014783688,156637225251.6599,130.82933389416758,0.6666666666666666,0.0,0.3,0.4,23.02,1.03,0.12,3.0,19.79,0.33,80.7,60.5,5.5,0.28,3849.62,13626.06,0.08375
2021-01-27,40931285985.75292,31.901644346137573,106.19478901334926,153594731238.30112,10.831488516162153,0.6333333333333333,0.0,0.3,0.4,37.21,1.02,0.12,3.0,19.79,0.31,80.7,60.5,5.5,0.08,3750.77,13270.6,0.08288
2021-01-28,39588308873.24155,32.93968459397388,105.55994273741474,144051399770.99338,91.13126552978792,0.6,0.0,0.3,0.4,30.21,1.04,0.12,3.0,19.79,0.33,80.7,60.5,5.5,-0.04,3787.38,13337.16,0.07925
2021-01-29,36029083755.81,40.76471492856217,106.62518344447328,156706280723.4,-73.48721623967117,0.5666666666666667,1.0,0.3,0.4,33.09,1.07,0.11,3.0,19.79,0.36,80.7,60.5,5.5,-0.22,3714.24,13070.69,0.07875
2021-01-30,52961254888.51,31.078910245896623,108.45464047760133,156957832407.02,-12.948071860484106,0.5666666666666667,1.0,0.3,0.4,33.09,1.07,0.11,3.0,19.79,0.36,80.7,60.5,5.5,-0.22,3714.24,13070.69,0.07875
2021-01-31,29732696886.78,15.869345977001103,108.44715702541377,156347325370.83,-5.502759556565479,0.5666666666666667,0.0,0.3,0.4,33.09,1.07,0.11,3.0,19.79,0.36,80.7,60.5,5.5,-0.22,3714.24,13070.69,0.07875
2021-02-01,25799025196.62,40.49752788583919,108.43045709057199,146586599861.06,50.97276122348626,0.5666666666666667,0.0,0.2,0.3,30.24,1.08,0.11,3.05,21.55,0.34,79.0,59.4,5.3,-0.27,3773.86,13403.39,0.07925
2021-02-02,30040433754.85,33.74958980761676,109.51514709838104,158080414914.66,-89.09900907627434,0.5666666666666667,1.0,0.2,0.3,25.56,1.1,0.11,3.05,21.55,0.36,79.0,59.4,5.3,-0.25,3826.31,13612.78,0.08113
2021-02-03,44437743410.42,17.836380662373585,110.57252980844957,174085432619.04,-134.13055162447813,0.5666666666666667,1.0,0.2,0.3,22.91,1.14,0.12,3.05,21.55,0.39,79.0,59.4,5.3,-0.2,3830.17,13610.54,0.08288
2021-02-04,42534570658.51,11.395462258462885,107.23726693732684,191109707729.66,-140.92628777140362,0.5666666666666667,1.0,0.2,0.3,21.77,1.14,0.11,3.05,21.55,0.4,79.0,59.4,5.3,-0.14,3871.74,13777.74,0.083
2021-02-05,44039099116.61,22.53150306826069,108.43599439923571,184706166304.28,73.92141147332632,0.5666666666666667,0.0,0.2,0.3,20.87,1.16,0.1,3.05,21.55,0.4,79.0,59.4,5.3,-0.06,3886.83,13856.3,0.08288
2021-02-06,40689260615.49,22.15318030276444,108.88751851295805,197987756343.76,-105.17186112276568,0.5666666666666667,1.0,0.2,0.3,20.87,1.16,0.1,3.05,21.55,0.4,79.0,59.4,5.3,-0.06,3886.83,13856.3,0.08288
2021-02-07,39564900563.38,15.49187772253299,108.7595000764306,192530483993.83,50.75842115479986,0.5666666666666667,0.0,0.2,0.3,20.87,1.16,0.1,3.05,21.55,0.4,79.0,59.4,5.3,-0.06,3886.83,13856.3,0.08288
2021-02-08,40117914472.13,26.614624495021417,109.10092915701665,183271270427.15,66.88322653061095,0.5666666666666667,0.0,0.2,0.3,21.24,1.17,0.11,3.05,21.55,0.4,79.0,59.4,5.3,0.03,3915.59,13987.64,0.08125
2021-02-09,49373859396.5,29.128148404902277,110.09890895676808,200320346460.98,-147.41120690167577,0.5333333333333333,1.0,0.2,0.3,21.63,1.16,0.12,3.05,21.55,0.4,79.0,59.4,5.3,0.05,3911.23,14007.7,0.07988
2021-02-10,43666942307.56,31.68058928769028,112.0532146899765,204843977183.75,-19.932722072053593,0.5333333333333333,1.0,0.2,0.3,21.99,1.12,0.11,3.05,21.55,0.36,79.0,59.4,5.3,0.07,3909.88,13972.53,0.07988
2021-02-11,41491360891.92,28.640239940588117,111.56706466581356,197037877901.37,43.657742765454714,0.5666666666666667,0.0,0.2,0.3,21.25,1.16,0.11,3.05,21.55,0.35,79.0,59.4,5.3,0.13,3916.38,14025.77,0.07975
2021-02-12,36195940084.64,17.5851971752561,108.61621387320848,204860680680.17,-64.43339735546306,0.5666666666666667,1.0,0.2,0.3,19.97,1.21,0.11,3.05,21.55,0.32,79.0,59.4,5.3,0.18,3934.83,14095.47,0.07963
2021-02-13,37954875467.38,15.486199536691402,108.6307585506163,212791859996.1,-56.89222358877623,0.6,1.0,0.2,0.3,19.97,1.21,0.11,3.05,21.55,0.32,79.0,59.4,5.3,0.18,3934.83,14095.47,0.07963
2021-02-14,35596944809.46,18.17389501323555,106.70886565008875,209495120255.15,41.69026398660321,0.6,0.0,0.2,0.3,19.97,1.21,0.11,3.05,21.55,0.32,79.0,59.4,5.3,0.18,3934.83,14095.47,0.07963
2021-02-15,31297006187.56,8.335810975467666,105.18023844766381,207315392618.09,22.41658224123489,0.5666666666666667,0.0,0.2,0.3,19.97,1.21,0.11,3.05,21.55,0.32,79.0,59.4,5.3,0.21,3934.83,14095.47,0.07963
2021-02-16,39964691052.36,30.895503945589326,104.92438047638218,203539530541.75,28.922658195378517,0.5666666666666667,0.0,0.2,0.3,21.46,1.31,0.12,3.05,21.55,0.35,79.0,59.4,5.3,0.25,3932.59,14047.5,0.0815
2021-02-17,33471947463.83,14.40979839363331,104.77274045174472,203115181190.62,-6.61731868633774,0.5333333333333333,0.0,0.2,0.3,21.5,1.27,0.1,3.05,21.55,0.54,79.0,59.4,5.3,0.22,3931.33,13965.5,0.08063
2021-02-18,36739718372.27,17.79302151496472,104.76806945585334,214057189379.75,-77.38153786033376,0.5,1.0,0.2,0.3,22.49,1.3,0.1,3.05,21.55,0.52,79.0,59.4,5.3,0.17,3913.97,13865.36,0.08013
2021-02-19,27933584966.28,18.270354667180754,106.1442254543236,221650845295.74,-72.86057708600651,0.5,1.0,0.2,0.3,22.05,1.34,0.1,3.05,21.55,0.52,79.0,59.4,5.3,0.13,3906.71,13874.47,0.07813
2021-02-20,26573171538.28,30.188255332191147,103.61556672992377,222328396662.71,-27.93446502634947,0.5,1.0,0.2,0.3,22.05,1.34,0.1,3.05,21.55,0.52,79.0,59.4,5.3,0.13,3906.71,13874.47,0.07813
2021-02-21,34321265868.57,32.4095742410675,103.33469108178195,220093646188.62,18.970175011616675,0.5333333333333333,0.0,0.2,0.3,22.05,1.34,0.1,3.05,21.55,0.52,79.0,59.4,5.3,0.13,3906.71,13874.47,0.07813
2021-02-22,22992193716.82,40.314557473432615,89.09641454716254,217618280392.37,-17.59692303249335,0.5333333333333333,0.0,0.2,0.3,23.45,1.37,0.11,3.05,21.55,0.53,79.0,59.4,5.3,0.1,3876.5,13533.05,0.08125
2021-02-23,42190732691.98,30.986372463392172,84.57967751992142,202533840772.5,114.73791990507311,0.5,0.0,0.2,0.3,23.11,1.34,0.11,3.05,21.55,0.52,79.0,59.4,5.3,0.05,3881.37,13465.2,0.0805
2021-02-24,52282791372.46,68.63669385676144,87.92228562752202,179300899690.38,193.02961189492225,0.4666666666666667,0.0,0.2,0.3,21.34,1.38,0.12,3.05,21.55,0.54,79.0,59.4,5.3,0.08,3925.43,13597.97,0.08013
2021-02-25,31051149985.09,31.043566832105853,86.44166249618912,189784222928.13,-63.48120236869909,0.43333333333333335,1.0,0.2,0.3,28.89,1.52,0.17,3.05,21.55,0.58,79.0,59.4,5.3,-0.01,3829.34,13119.43,0.08038
2021-02-26,25613329316.7,56.28920439409103,86.63677295053486,168898299135.79,174.4037748104388,0.4666666666666667,0.0,0.2,0.3,27.95,1.4,0.13,3.05,21.55,0.51,79.0,59.4,5.3,-0.07,3811.15,13192.35,0.084
2021-02-27,29731790605.72,45.97091058164915,92.66889345168032,171013869169.3,24.018933987113996,0.4666666666666667,1.0,0.2,0.3,27.95,1.4,0.13,3.05,21.55,0.51,79.0,59.4,5.3,-0.07,3811.15,13192.35,0.084
2021-02-28,20290152125.13,15.530005544744881,91.46532755922019,168171018660.54,29.33603114870516,0.5,0.0,0.2,0.3,27.95,1.4,0.13,3.05,21.55,0.51,79.0,59.4,5.3,-0.07,3811.15,13192.35,0.084
2021-03-01,28416943415.7,33.485954516938136,89.33163081987955,165924853833.23,47.116929152992725,0.4666666666666667,0.0,0.4,0.3,23.35,1.42,0.12,3.09,33.31,0.55,76.8,60.9,5.2,-0.04,3901.82,13588.83,0.0795
2021-03-02,24304321380.8,33.5466868871556,89.40342716252607,179857008923.4,-119.5216011140717,0.43333333333333335,1.0,0.4,0.3,24.1,1.39,0.12,3.09,33.31,0.54,76.8,60.9,5.2,-0.06,3870.29,13358.79,0.07888
2021-03-03,21985604913.14,24.294973495754448,92.09172145814485,172646452619.31,74.20024321739015,0.4666666666666667,0.0,0.4,0.3,26.67,1.48,0.14,3.09,33.31,0.48,76.8,60.9,5.2,-0.09,3819.72,12997.75,0.0785
2021-03-04,22921831531.42,36.193124498637644,91.48621806738299,183227939137.1,-71.9183123576181,0.4666666666666667,1.0,0.4,0.3,28.57,1.56,0.14,3.09,33.31,0.47,76.8,60.9,5.2,-0.19,3768.47,12723.47,0.07813
2021-03-05,22920707528.14,66.89423269531949,91.19458426524176,169797670474.57,53.07875155607849,0.4666666666666667,0.0,0.4,0.3,24.66,1.57,0.14,3.09,33.31,0.48,76.8,60.9,5.2,-0.12,3841.94,12920.15,0.07763
2021-03-06,20117286580.18,17.365145959893653,90.13076064829411,176864052338.56,-54.810293062710116,0.43333333333333335,1.0,0.4,0.3,24.66,1.57,0.14,3.09,33.31,0.48,76.8,60.9,5.2,-0.12,3841.94,12920.15,0.07763
2021-03-07,23217044428.04,31.47852730189493,86.68369269554515,191745210571.33,-116.52049770488702,0.43333333333333335,1.0,0.4,0.3,24.66,1.57,0.14,3.09,33.31,0.48,76.8,60.9,5.2,-0.12,3841.94,12920.15,0.07763
2021-03-08,24254752985.3,24.36458827088063,89.2542099561628,200339308434.87,-56.07654542027194,0.4666666666666667,1.0,0.4,0.3,25.47,1.59,0.16,3.09,33.31,0.49,76.8,60.9,5.2,-0.05,3821.35,12609.16,0.07763
2021-03-09,27319897137.26,27.385654117377044,87.77883420995525,208580015229.86,-92.43213762907408,0.4666666666666667,1.0,0.4,0.3,24.03,1.53,0.16,3.09,33.31,0.49,76.8,60.9,5.2,-0.08,3875.44,13073.82,0.07713
2021-03-10,23261418472.43,7.460262670720795,88.31256618777701,215078698185.54,-54.30213620595646,0.5,1.0,0.4,0.3,22.56,1.52,0.15,3.09,33.31,0.49,76.8,60.9,5.2,-0.07,3898.81,13068.83,0.07725
2021-03-11,25051577418.92,26.409335103669036,87.66999225205458,205157490591.55,72.45796241787548,0.5333333333333333,0.0,0.4,0.3,21.91,1.54,0.14,3.09,33.31,0.5,76.8,60.9,5.2,0.02,3939.34,13398.67,0.07813
2021-03-12,23778727372.84,37.21906137489009,84.84934976134898,208928126243.32,-42.54845712487304,0.5,1.0,0.4,0.3,20.69,1.62,0.15,3.09,33.31,0.51,76.8,60.9,5.2,0.1,3943.34,13319.86,0.07813
2021-03-13,21912137347.71,29.982203379952807,84.75492709918534,201768944558.05,44.40943477050041,0.5,0.0,0.4,0.3,20.69,1.62,0.15,3.09,33.31,0.51,76.8,60.9,5.2,0.1,3943.34,13319.86,0.07813
2021-03-14,24841687727.83,16.527864926292295,84.6040270735531,220386377469.02,-169.74117158437298,0.5,1.0,0.4,0.3,20.69,1.62,0.15,3.09,33.31,0.51,76.8,60.9,5.2,0.1,3943.34,13319.86,0.07813
2021-03-15,19740554571.18,35.087712990680075,88.73861600570893,215447463250.64,61.684564588867715,0.5,0.0,0.4,0.3,20.03,1.61,0.15,3.09,33.31,0.52,76.8,60.9,5.2,0.19,3968.94,13459.71,0.078
2021-03-16,26328404055.83,65.03321621766986,88.19367467109863,200062840461.21,80.1827215513099,0.4666666666666667,0.0,0.4,0.3,19.79,1.62,0.15,3.09,33.31,0.35,76.8,60.9,5.2,0.27,3962.71,13471.57,0.0785
2021-03-17,23078056108.35,32.48970922033277,91.3672848405742,204886788757.76,-68.38100737746822,0.4666666666666667,1.0,0.4,0.3,19.23,1.64,0.13,3.09,33.31,0.3,76.8,60.9,5.2,0.34,3974.12,13525.2,0.078
2021-03-18,24522295351.55,17.33697332945144,91.61693041794774,209534242182.08,-42.769405094986496,0.5,1.0,0.4,0.3,21.58,1.71,0.15,3.09,33.31,0.34,76.8,60.9,5.2,0.36,3915.46,13116.17,0.07875
2021-03-19,23057737288.92,36.09531306925942,91.71069314784852,203265078943.46,37.99045790869695,0.5333333333333333,0.0,0.4,0.3,20.95,1.72,0.15,3.09,33.31,0.34,76.8,60.9,5.2,0.31,3913.1,13215.24,0.07688
2021-03-20,20787168098.43,13.367934415937498,92.2496544951019,209845700963.56,-51.641737849582796,0.5333333333333333,1.0,0.4,0.3,20.95,1.72,0.15,3.09,33.31,0.34,76.8,60.9,5.2,0.31,3913.1,13215.24,0.07688
2021-03-21,24870285727.86,22.813550480732374,91.19315053199668,208703801935.57,10.230187414719467,0.5333333333333333,0.0,0.4,0.3,20.95,1.72,0.15,3.09,33.31,0.34,76.8,60.9,5.2,0.31,3913.1,13215.24,0.07688
2021-03-22,20856054732.98,27.27700228770277,90.41321163860549,202978130816.37,24.34140768927341,0.5,0.0,0.4,0.3,18.88,1.69,0.15,3.09,33.31,0.31,76.8,60.9,5.2,0.3,3940.59,13377.54,0.07663
2021-03-23,23950393657.86,14.701558319010019,90.86580278065634,195082139008.15,71.89613977741305,0.4666666666666667,0.0,0.4,0.3,20.3,1.62,0.15,3.09,33.31,0.29,76.8,60.9,5.2,0.24,3910.52,13227.7,0.07688
2021-03-24,21453062344.96,21.236453501416236,91.65877220421869,191276695328.42,15.994191128859711,0.4666666666666667,0.0,0.4,0.3,21.2,1.61,0.15,3.09,33.31,0.27,76.8,60.9,5.2,0.15,3889.14,12961.89,0.07638
2021-03-25,34357690791.65,20.960594297702073,91.77308370804901,183076775554.44,67.63341216684648,0.4666666666666667,0.0,0.4,0.3,19.81,1.63,0.14,3.09,33.31,0.28,76.8,60.9,5.2,0.12,3909.52,12977.68,0.0755
2021-03-26,27038386055.09,36.00279151987502,89.52376424664267,187538570775.75,-5.835948553243952,0.4666666666666667,1.0,0.4,0.3,18.86,1.68,0.14,3.09,33.31,0.3,76.8,60.9,5.2,0.11,3974.54,13138.72,0.07338
2021-03-27,22478880921.98,18.016096141263233,81.8284043036024,196098461317.45,-75.11854262392512,0.5,1.0,0.4,0.3,18.86,1.68,0.14,3.09,33.31,0.3,76.8,60.9,5.2,0.11,3974.54,13138.72,0.07338
2021-03-28,17550547419.95,11.480260777293779,81.25281941041474,197614570425.29,-14.384904062465921,0.5,1.0,0.4,0.3,18.86,1.68,0.14,3.09,33.31,0.3,76.8,60.9,5.2,0.11,3974.54,13138.72,0.07338
2021-03-29,16439754175.13,6.36943728947017,74.17658311319951,194675686812.69,23.715471521951258,0.5333333333333333,0.0,0.4,0.3,20.74,1.71,0.14,3.09,33.31,0.32,76.8,60.9,5.2,0.08,3971.09,13059.65,0.07288
2021-03-30,23109947304.47,13.297978594490132,74.25016333513591,209043064951.38,-130.1903824915105,0.5,1.0,0.4,0.3,19.61,1.7,0.15,3.09,33.31,0.37,76.8,60.9,5.2,0.06,3958.55,13045.39,0.077
2021-03-31,22531428655.04,14.908837694650856,77.51682493521379,214516856712.62,-32.345174455717824,0.5333333333333333,1.0,0.6,0.6,19.4,1.74,0.16,3.24,28.01,0.38,84.9,63.7,4.4,0.06,3972.89,13246.87,0.08063
2021-04-01,30774629135.55,19.456620885817074,77.91225001527974,223140793172.95,-58.15017186258069,0.5666666666666667,1.0,0.6,0.6,17.33,1.67,0.16,3.24,28.01,0.37,84.9,63.7,4.4,0.07,4019.87,13480.11,0.07475
2021-04-02,30549217588.13,16.634059219753,75.93982031944574,226364186462.74,-41.335650778417175,0.5666666666666667,1.0,0.6,0.6,17.33,1.72,0.19,3.24,28.01,0.44,84.9,63.7,4.4,0.03,4019.87,13480.11,0.07475
2021-04-03,35116946049.4,25.911761028114597,75.2357383446434,245404763009.02,-179.56797131186227,0.6,1.0,0.6,0.6,17.33,1.72,0.19,3.24,28.01,0.44,84.9,63.7,4.4,0.03,4019.87,13480.11,0.07475
2021-04-04,32076016530.81,29.80948076040181,79.27907159110381,233319322028.83,100.55365358301424,0.6,0.0,0.6,0.6,17.33,1.72,0.19,3.24,28.01,0.44,84.9,63.7,4.4,0.03,4019.87,13480.11,0.07475
2021-04-05,25083936168.02,22.981009214943697,78.71623588492336,239282570970.45,-70.08241164819947,0.6,1.0,0.6,0.6,17.91,1.7,0.17,3.24,28.01,0.44,84.9,63.7,4.4,0.07,4077.91,13705.59,0.07475
2021-04-06,29534929679.38,29.09384209156724,78.48079525183869,246686792279.55,-34.85100797229097,0.6,1.0,0.6,0.6,18.12,1.66,0.16,3.24,28.01,0.44,84.9,63.7,4.4,0.15,4073.94,13698.38,0.07788
2021-04-07,28928772956.44,36.05628226608178,75.75233237876185,241966241517.56,20.858382659757353,0.6,0.0,0.6,0.6,17.16,1.67,0.15,3.24,28.01,0.47,84.9,63.7,4.4,0.19,4079.95,13688.84,0.07625
2021-04-08,36413574538.58,33.5681718904425,74.89719388549817,229567285890.62,128.28476325447787,0.5666666666666667,0.0,0.6,0.6,16.95,1.62,0.15,3.24,28.01,0.46,84.9,63.7,4.4,0.27,4097.17,13829.31,0.07488
2021-04-09,24664479171.25,16.83534893958722,76.3285024731726,241892340613.18,-99.06513585853781,0.5333333333333333,1.0,0.6,0.6,16.69,1.66,0.15,3.24,28.01,0.47,84.9,63.7,4.4,0.31,4128.8,13900.19,0.07475
2021-04-10,19723056546.43,14.816796078246625,78.09701521498121,238977996048.93,25.194679946661836,0.5333333333333333,0.0,0.6,0.6,16.69,1.66,0.15,3.24,28.01,0.47,84.9,63.7,4.4,0.31,4128.8,13900.19,0.07475
2021-04-11,25029628565.08,18.12496059502064,76.62555939421702,246997625333.48,-65.3679505323039,0.5333333333333333,1.0,0.6,0.6,16.69,1.66,0.15,3.24,28.01,0.47,84.9,63.7,4.4,0.31,4128.8,13900.19,0.07475
2021-04-12,19666510580.39,25.364096931400127,77.43388340744107,247250479958.73,-17.3108980519155,0.5333333333333333,1.0,0.6,0.6,16.91,1.67,0.17,3.24,28.01,0.47,84.9,63.7,4.4,0.33,4127.99,13850.0,0.0735
2021-04-13,21849230258.99,22.187091941148537,76.59056800269997,249375517177.87,2.603217095166201,0.5666666666666667,1.0,0.6,0.6,16.65,1.61,0.16,3.24,28.01,0.47,84.9,63.7,4.4,0.33,4141.59,13996.1,0.07475
2021-04-14,29583974879.67,16.06220342292181,70.75374510811112,265413040501.52,-139.2252263780697,0.5666666666666667,1.0,0.6,0.6,16.99,1.63,0.16,3.24,28.01,0.47,84.9,63.7,4.4,0.34,4124.66,13857.84,0.07363
2021-04-15,35795026352.5,26.102316238933327,74.731273798516,280276457919.28,-137.26068730237648,0.6,1.0,0.6,0.6,16.57,1.58,0.16,3.24,28.01,0.49,84.9,63.7,4.4,0.32,4170.42,14038.76,0.07325
2021-04-16,32235495115.97,30.953833637574917,74.41050452325642,292687302324.59,-89.37663901673159,0.6333333333333333,1.0,0.6,0.6,16.25,1.58,0.16,3.24,28.01,0.49,84.9,63.7,4.4,0.35,4185.47,14052.34,0.07275
2021-04-17,36609047506.71,47.26215056347746,76.56281041952965,285149023518.77,104.42750281322333,0.6333333333333333,0.0,0.6,0.6,16.25,1.58,0.16,3.24,28.01,0.49,84.9,63.7,4.4,0.35,4185.47,14052.34,0.07275
2021-04-18,33197882516.54,79.4066322082167,77.14500479427089,267241582696.95,122.39485961439868,0.6,0.0,0.6,0.6,16.25,1.58,0.16,3.24,28.01,0.49,84.9,63.7,4.4,0.35,4185.47,14052.34,0.07275
2021-04-19,50357034778.42,53.583050920708956,81.58293769560244,260753460972.06,75.50050837195886,0.6,0.0,0.6,0.6,17.29,1.6,0.16,3.24,28.01,0.49,84.9,63.7,4.4,0.31,4163.26,13914.77,0.07275
2021-04-20,34041035428.0,93.86207285359387,81.57082188367939,240209796993.75,95.16108684299206,0.5666666666666667,0.0,0.6,0.6,18.68,1.56,0.15,3.24,28.01,0.49,84.9,63.7,4.4,0.21,4134.94,13786.27,0.07288
2021-04-21,38371675802.84,69.26517647330729,87.79125289644077,264582254076.79,-252.12645989373777,0.5666666666666667,1.0,0.6,0.6,17.5,1.56,0.15,3.24,28.01,0.49,84.9,63.7,4.4,0.17,4173.42,13950.22,0.07213
2021-04-22,39709108423.83,87.80258433896051,95.41299881733912,278481744628.57,-68.1631854737434,0.6,1.0,0.6,0.6,18.71,1.54,0.15,3.24,28.01,0.49,84.9,63.7,4.4,0.13,4134.98,13818.41,0.07338
2021-04-23,52776808508.04,75.87882069545867,97.08767504849509,273426692449.51,8.454880784582656,0.6333333333333333,0.0,0.6,0.6,17.33,1.56,0.16,3.24,28.01,0.53,84.9,63.7,4.4,0.14,4180.17,14016.81,0.07338
2021-04-24,53869370807.6,114.84055804284299,97.23047688743647,262566826714.65,-1.5036901983144162,0.6333333333333333,0.0,0.6,0.6,17.33,1.56,0.16,3.24,28.01,0.53,84.9,63.7,4.4,0.14,4180.17,14016.81,0.07338
2021-04-25,30873088116.6,38.250840412139496,97.8767367330443,255500678349.66,57.05766644747882,0.6333333333333333,0.0,0.6,0.6,17.33,1.56,0.16,3.24,28.01,0.53,84.9,63.7,4.4,0.14,4180.17,14016.81,0.07338
2021-04-26,34286932079.16,106.09976800834738,98.2647103978238,278556594274.2,-109.39494397448516,0.6,1.0,0.6,0.6,17.64,1.57,0.17,3.24,28.01,0.54,84.9,63.7,4.4,0.19,4187.62,14138.78,0.07375
2021-04-27,33403949486.06,44.62798046111266,103.89877943426744,289980038839.52,-124.79652751682625,0.6,1.0,0.6,0.6,17.56,1.62,0.18,3.24,28.01,0.55,84.9,63.7,4.4,0.19,4186.72,14090.22,0.074
2021-04-28,32840101172.69,29.730132492718894,105.41741085505856,310999758543.74,-156.94123236670384,0.6,1.0,0.6,0.6,17.28,1.61,0.16,3.24,28.01,0.54,84.9,63.7,4.4,0.19,4183.18,14051.03,0.07313
2021-04-29,33979990854.27,33.57491464813529,110.40127856541088,314817959003.15,-59.441927028413375,0.6333333333333333,1.0,0.6,0.6,17.61,1.63,0.16,3.24,28.01,0.54,84.9,63.7,4.4,0.16,4211.47,14082.55,0.07275
2021-04-30,32362863236.12,36.01260623974986,108.20162957738248,316091531790.05,-35.829593245140586,0.6333333333333333,1.0,0.6,0.6,18.61,1.63,0.16,3.36,35.79,0.56,88.3,60.6,0.6,0.1,4181.17,13962.68,0.07125
2021-05-01,29740634555.43,13.26858003318057,107.87480106828433,320270573931.58,-40.24062767103169,0.6333333333333333,1.0,0.6,0.6,18.61,1.63,0.16,3.36,35.79,0.56,88.3,60.6,0.6,0.1,4181.17,13962.68,0.07125
2021-05-02,28523408102.9,22.49553670376963,107.21126598095653,339540474708.61,-177.15522088340185,0.6333333333333333,1.0,0.6,0.6,18.61,1.63,0.16,3.36,35.79,0.56,88.3,60.6,0.6,0.1,4181.17,13962.68,0.07125
2021-05-03,28803390095.17,43.19835565565609,111.30877632963838,346493161307.64,-16.546197473858683,0.6333333333333333,1.0,0.6,0.6,18.31,1.6,0.16,3.36,35.79,0.5,88.3,60.6,0.6,0.11,4192.66,13895.12,0.07125
2021-05-04,50421582311.31,197.27193682561528,107.71377220578887,376115189166.26,-436.75756874132003,0.6333333333333333,1.0,0.6,0.6,19.48,1.59,0.16,3.36,35.79,0.49,88.3,60.6,0.6,0.05,4164.66,13633.5,0.0645
2021-05-05,60946969236.05,119.9902440801693,115.81161801058917,383573724144.67,9.43061094111863,0.6666666666666666,1.0,0.6,0.6,19.15,1.57,0.15,3.36,35.79,0.47,88.3,60.6,0.6,0.02,4167.59,13582.42,0.06788
2021-05-06,47745559765.93,80.4717429144448,116.02144256636433,402247773240.08,-210.85318425809055,0.6666666666666666,1.0,0.6,0.6,18.39,1.57,0.15,3.36,35.79,0.46,88.3,60.6,0.6,0.04,4201.62,13632.84,0.06425
2021-05-07,44231688003.65,63.271352719169954,119.11205138742692,405345922716.98,-15.123435115571283,0.6666666666666666,1.0,0.6,0.6,16.69,1.58,0.14,3.36,35.79,0.39,88.3,60.6,0.6,0.07,4232.6,13752.24,0.06413
